Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Mate academy,https://www.crunchbase.com/organization/mate-academy,Active,,"EdTech, Education, Information Technology, STEM Education","Kyiv, Kyyiv, Ukraine",Education Tech startup that teaches people to code from scratch and completely for free and takes money only after they get the job.,"59,605","Europe, Middle East, and Africa (EMEA)",01030,,2015-01-01,year,,,,,For Profit,https://mate.academy,,https://www.facebook.com/mateacademy/,https://www.linkedin.com/school/mateacademy/,"Mate academy is an edtech startup that helps people get their first job in tech, free until placement (ISA)","Education, Information Technology, Science and Engineering, Software",3,101-250,"Anna Apostol, Max Lysak, Roman Apostol",6,,2022-12-01,,,,Grant,1900000,USD,1900000,Venture - Series Unknown,2530000,USD,2530000,2530000,USD,2530000,"Horizon Capital, Google for Startups, u.ventures, Flyer One Ventures, Ukrainian Startup Fund",5,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Stroom Network,https://www.crunchbase.com/organization/stroom-network,Active,,"Bitcoin, Blockchain, Cryptocurrency","Kyiv, Kyyiv, Ukraine",Stroom Network is a liquid staking protocol in bitcoin lightning network.,"59,622","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://stroom.network,,,https://www.linkedin.com/company/stroom-network,Stroom Network is a liquid staking protocol in bitcoin lightning network.,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,1-10,Viktor Ihnatyiuk,1,Seed,2023-08-31,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"Lemniscap, Greenfield, SMAPE Capital, Cogitent Ventures, NoLimit Holdings",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Plato Trade,https://www.crunchbase.com/organization/plato-trade,Closed,,"Bitcoin, Cryptocurrency, Trading Platform","Kyiv, Kyyiv, Ukraine",PlatoTrade is a trading platform that uses traditional technical analysis and indicators.,"60,901","Europe, Middle East, and Africa (EMEA)",,,2018-01-01,day,,,,none,For Profit,http://www.platotrade.com/,,https://www.facebook.com/platotrade/,https://www.linkedin.com/company/platotrade/,PlatoTrade is a cloud-based platform. They created it to increase the interactivity of trading using indicators. They display a trade signal on the dashboard that is impossible to miss based on trading indicators.,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,11-50,"Kanan Hajizada, Vyacheslav Demchuk",1,Seed,2018-04-29,250000,USD,250000,Seed,250000,USD,250000,Seed,250000,USD,250000,250000,USD,250000,Seven Arrows Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Promin Aerospace,https://www.crunchbase.com/organization/promin,Active,,Aerospace,"Kyiv, Kyyiv, Ukraine",Promin Aerospace creates an ultra-lightweight launch vehicle capable of deploying payloads into orbit in a revolutionary new way.,"63,016","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-21,day,,,,,For Profit,https://prominaerospace.com,https://twitter.com/prominaerospace,https://www.facebook.com/prominaerospace,https://www.linkedin.com/company/prominaerospace,"Promin Aerospace creates an ultra-lightweight launch vehicle capable of deploying payloads into orbit in a revolutionary new way. Promin Aerospace employs its own method of gasification and subsequent combustion of solid fuel tank material in the rocket engine. Along with pulsation combustion, this method reduces passive mass and scale factor impact. Promin Aerospace accelerates, reduces, and simplifies suborbital, orbital, and lunar missions to help humanity leave the planet sooner and improve the quality of life on Earth.",Science and Engineering,2,11-50,"Misha Rudominski, Vitaliy Yemets",4,Seed,2024-10-30,25000,EUR,27145,Grant,350000,USD,350000,Pre-Seed,350000,USD,350000,483145,USD,483145,"Google for Startups, Seeds of Bravery, QPDigital, Support Ukrainian Startups NOW Program",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
GetOrder,https://www.crunchbase.com/organization/getorder,Active,,"Data Integration, Food Delivery, Restaurants, SaaS, Software","Kyiv, Kyyiv, Ukraine",GetOrder is a restaurant software that integrates food delivery platforms with POS,"63,331","Europe, Middle East, and Africa (EMEA)",,,2021-11-01,day,,,,,For Profit,https://getorder.biz/,,https://www.facebook.com/getorderglobal,https://www.linkedin.com/company/getorder-biz/,"B2B platform that integrate Glovo, Bolt Food, Wolt, Uber Eats, Door Dash, Deliveroo integration with any POS.","Data and Analytics, Food and Beverage, Information Technology, Software, Transportation",1,1-10,Sergii Chaika,2,Seed,2025-03-11,20000,EUR,21855,Grant,250000,USD,250000,Pre-Seed,250000,USD,250000,271855,USD,271855,"Uklon, Ukrainian Startup Fund, Digital Future, United Angels Network",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kolibrio,https://www.crunchbase.com/organization/kolibrio,Active,,"Blockchain, Cryptocurrency, FinTech","Ukrainka, Kyyivs'ka Oblast', Ukraine",Kolibrio is the first BEV Relay (Broadcaster Extractable Value) that allows transaction broadcasters.,"63,682","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.kolibr.io/,https://twitter.com/kolibrio_mev,,https://www.linkedin.com/company/kolibrio/,"Kolibrio is the first BEV Relay (Broadcaster Extractable Value) that allows transaction broadcasters like node providers, non-custodial wallets, cross-chain bridges and dApps to offer better user experience, enable MEV-cashback, optimize infrastructure, and improve the bottom line.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,1-10,,1,Seed,2023-02-14,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"Delta Blockchain Fund, Everstake Capital, Jump Crypto",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ailand Systems,https://www.crunchbase.com/organization/ailand-systems,Active,,"Agriculture, AgTech, Drones, Electronics, Manufacturing, Robotics","Kyiv, Kyyiv, Ukraine","Ailand Systems develops smart autonomous drones for agriculture, focusing on software and hardware.","64,774","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2023-01-01,year,,,,,For Profit,https://ailandsystems.com,,,https://www.linkedin.com/company/ailandsystems,"Ailand Systems specializes in the development of smart autonomous drones with a focus on agriculture. The company designs both software and hardware components to enhance situational awareness and operational efficiency in agricultural practices. Ailand Systems' technology aims to optimize crop monitoring, data collection, and farming operations through the use of drones. With a team that has experience in creating products that have been acquired by major corporations, Ailand Systems is dedicated to innovating in the field of agricultural robotics. The company is based in Ukraine and has a small team of specialists committed to advancing drone technology for agricultural applications.","Agriculture and Farming, Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering, Software",1,11-50,Dmytro Titov,1,Seed,2024-07-08,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,200000,USD,200000,"Nezlamni Fund, UNBROKEN Ukraine",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
EvaCodes,https://www.crunchbase.com/organization/evacodes,Active,,"Blockchain, Mobile Apps, Smart Contracts, Software, Web Development","Kyiv, Kyyiv, Ukraine",High-quality blockchain development team,"70,231","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://evacodes.com/,,https://www.facebook.com/evacodes.tech/,https://www.linkedin.com/company/evacodes,"We take every project personally. We treat each business idea as our own. We invest the expertise, the know-how, the entrepreneurial spirit to impart the innovative interpretation and digital embodiment to our clients’ ideas. We aim to present only solutions to clients while hiring the top IT talent to deal with unavoidable issues. Evacodes recognizes the competitive edge of the blockchain development services market. This is just one of the multiple reasons why we go that extra mile. Every time. With every project. This is also why we keep winning tenders for mobile app and software development services. This is why we manage to keep our clients coming back with bigger projects & still live up to their high expectations. App after app again. Our major expertise in custom software development lies in the below fields: Blockchain solutions Mobile Apps development Custom Software development E-commerce Software QA & testing IoT solutions Digital transformation We are focusing on assisting to integrate digital transformation to mid-sized and growing businesses from these industries: FinTech Real estate Communication Healthcare Media Business Retail & Commerce Games & Entertainment Education","Apps, Blockchain and Cryptocurrency, Mobile, Other, Software",,51-100,,1,Seed,2022-07-27,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,hypra.fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Weld Money,https://www.crunchbase.com/organization/weld-money,Active,,"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech, Metaverse, Payments, Web3","Kyiv, Kyyiv, Ukraine","Weld Money is a fintech company in the middle between Neo Banking and Web3, providing convenient services for blockchains, Metaverses, users","70,775","Europe, Middle East, and Africa (EMEA)",02000,$1M to $10M,2019-01-01,year,,,,,For Profit,https://weld.money,https://twitter.com/MoneyWeld,https://www.facebook.com/weld.money,https://www.linkedin.com/company/weldmoney,"Weld Money is the first non-custodial Decentralised Visa and MC payment card connected to CEXes, DEXes, Metaverses and P2E that allows people to use different crypto assets to pay everywhere for online/offline purchases  The unique legal and IT structure of the project allows it to launch crypto payments even in emerging markets with a poorly developed banking system or no legal status for cryptocurrencies The first resounding victory of the company was the launch of the first and only weld crypto card in the Ukrainian market, where the crypto is still not recognized as a means of payment, which is why not a single major player can enter the market The team recently announced a new round of investments and entry into new markets","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Other, Payments, Software",3,11-50,"Alex Bobok, Alexey Meretskiy, Iryna Lorens",1,Seed,2021-08-01,3600000,USD,3600000,Seed,3600000,USD,3600000,Seed,3600000,USD,3600000,3600000,USD,3600000,"AU21 Capital, Magnus Capital, Avalon Wealth Club, 7 O’Clock Capital, Concorde Capital",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hideez,https://www.crunchbase.com/organization/hideez-technology-ltd,Active,,"Apps, Cyber Security, Enterprise, Enterprise Software, Security, Wearables, Wireless","Kyiv, Kyyiv, Ukraine",Hideez is a cybersecurity startup specializing in passwordless access solutions that bridge the gap between physical and digital security.,"72,378","Europe, Middle East, and Africa (EMEA)",02002,$1M to $10M,2015-08-01,month,,,,,For Profit,https://hideez.com/,https://x.com/hideez,https://www.facebook.com/hideezTech,https://www.linkedin.com/company/hideezkey/,"Hideez is a cybersecurity company specializing in passwordless authentication and unified access management for both physical and digital environments. With a global presence through offices in the United States and Ukraine, Hideez delivers innovative security solutions for modern enterprises. The company’s flagship product, the Hideez Key, is a multifunctional security device that combines wireless authentication, password management, RFID door access, and digital signature capabilities. Built on encrypted Bluetooth, RFID, and NFC technologies, the Hideez Key delivers adaptive, platform-agnostic security that enhances and integrates with leading enterprise solutions.","Apps, Consumer Electronics, Hardware, Information Technology, Mobile, Other, Privacy and Security, Software",3,11-50,"Andriy Konkov, Denis Zaliznyak, Oleg Naumenko",8,Seed,2024-10-18,50000,EUR,54363,Grant,,,,Seed,825000,USD,825000,979363,USD,979363,"European Innovation Council, Google for Startups, Dreamit Ventures, VentureOut, ICU Ventures",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Getpin,https://www.crunchbase.com/organization/getpin,Active,,"Local Advertising, SaaS, SEO, Software","Kyiv, Kyyiv, Ukraine",We help multi-location businesses to increase sales with all-in-one solution for customer experience automation,"73,741","Europe, Middle East, and Africa (EMEA)",01001,Less than $1M,2019-01-01,month,,,,,For Profit,https://www.getpin.com,,https://www.facebook.com/getpin/,https://www.linkedin.com/company/getpin/,"Getpin is a B2B SaaS platform that helps businesses increase sales and customer satisfaction by providing automation software for managing online presence and communication on 3rd party global platforms (maps, social media, messages). The main problem: high cost to manage disconnected customer online communication channels and touchpoints","Advertising, Internet Services, Sales and Marketing, Software",1,11-50,Volodymyr Leshchenko,4,Seed,2024-06-18,20000,EUR,21478,Grant,365000,EUR,400043,Seed,365000,EUR,400043,385000,EUR,421521,"Presto Ventures, Space3ac, BRISE Capital, Glovo Ukraine Startup Lab",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Oriole Insights,https://www.crunchbase.com/organization/oriole-insights,Active,,"Cryptocurrency, Gamification, Prediction Markets","Kyiv, Kyyiv, Ukraine","A price prediction platform, implemented in a simple gaming format. The platform determines community sentiment about crypto projects.","74,239","Europe, Middle East, and Africa (EMEA)",02140,,2021-05-10,day,,,,,For Profit,http://orioleinsights.io/,https://twitter.com/OrioleInsights,,https://www.linkedin.com/company/oriole-insights,,"Blockchain and Cryptocurrency, Financial Services, Gaming, Payments, Software",,11-50,,1,Seed,2021-10-01,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,1000000,USD,1000000,"ZBS CAPITAL, Oriole Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
LeadForceTalent,https://www.crunchbase.com/organization/leadforcetalent,Active,,"Artificial Intelligence (AI), Human Resources, Recruiting","Kyyiv, Kyyivs'ka Oblast', Ukraine",First AI Top and Middle Management Recruitment Platform delivering candidates 10X faster,"75,933","Europe, Middle East, and Africa (EMEA)",02021,,2023-04-19,day,,,,,For Profit,https://www.leadforcetalent.com/,,,https://www.linkedin.com/company/leadforcetalent/,"First AI Top and Middle Management Recruitment Platform delivering candidates 10X faster It take 100 hours to find, check and interview a top management candidate. It’s 10X comparing to average specialist. No top-manager - the business is not growing and losing owner’s money. LeaForceTalent gives access to 25M database of C-level candidates, automatically interviews, checks skills with AI based on Blockchain and get hundreds of replies from candidates with one click.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",2,1-10,"Dmytro Rodenko, Vitalii Lubinets",2,Seed,2024-08-08,50000,EUR,54575,Grant,85000,USD,85000,Pre-Seed,85000,USD,85000,139575,USD,139575,"Microsoft, FundingBox Deep Tech Fund, Seeds of Bravery",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bookimed,https://www.crunchbase.com/organization/bookimed-com,Active,,"Health Care, Medical, Travel","Kyiv, Kyyiv, Ukraine",Bookimed is a leading international platform for finding the best medical facilities and trip arrangement in the world.,"81,795","Europe, Middle East, and Africa (EMEA)",03056,$10M to $50M,2014-02-15,day,,,,,For Profit,http://bookimed.com,https://x.com/bookimed,https://www.facebook.com/bookimedint,https://www.linkedin.com/company/bookimed/,"Bookimed is a leading international platform for finding the best medical facilities and trip arrangements in the world. 300,000 users from different countries visit the website every month. The company's mission is to help each of them find the best possible solution for medical issues.","Health Care, Travel and Tourism",2,51-100,"Eugene Hotyanov, Evgeniy Kozlov",1,Seed,2017-12-05,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,"AVentures Capital, Nika Tech Family",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Everlend,https://www.crunchbase.com/organization/everlend,Active,,"Blockchain, Finance, Financial Services, Risk Management","Kyiv, Kyyiv, Ukraine",Everlend is a lending and borrowing aggregator that offers the highest yield on deposits and the lowest interest rate on loans.,"85,943","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://everlend.finance,https://twitter.com/EverlendFinance,,https://www.linkedin.com/company/everlend-finance,"Everlend is a lending and borrowing aggregator that offers the highest yield on deposits and the lowest interest rate on loans. As market conditions change, Everlend uses automatic rebalancing and refinancing mechanisms to continually optimize the user's position. It was founded in 2021 and is headquartered in Kyiv, Ukraine.","Blockchain and Cryptocurrency, Financial Services, Other, Professional Services",1,1-10,Eugene Kharkivskyi,2,Seed,2022-08-18,2590000,EUR,2613087,Seed,2590000,EUR,2613087,Seed,2590000,EUR,2613087,2590000,EUR,2613087,"GSR, Serum, Everstake, Everstake Capital, Portico Ventures",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
